EventId,EventTemplate,Occurrences
E454,"('<*>', 'kernel:', 'hw_random', 'hardware', 'driver', '<*>', 'loaded')",2926
E455,"('<*>', 'kernel:', 'ksign:', 'Installing', 'public', 'key', 'data')",3863
E456,"('<*>', 'kernel:', 'megaraid:', 'fw', '<*>', 'bios', '<*>')",3202
E457,"('<*>', 'kernel:', 'per-CPU', 'timeslice', 'cutoff:', '<*>', 'usecs.')",4084
E458,"('<*>', 'kernel:', 'selinux_register_security:', 'Registering', 'secondary', 'module', 'capability')",3985
E459,"('<*>', 'kernel:', 'testing', 'NMI', 'watchdog', '...', 'OK.')",3948
E460,"('<*>', 'kernel:', 'time.c:', 'Detected', '<*>', 'MHz', 'processor.')",4086
E461,"('<*>', 'kernel:', 'time.c:', 'Using', 'HPET', 'based', 'timekeeping.')",3941
E462,"('<*>', 'kernel:', 'using', 'mwait', 'in', 'idle', 'threads.')",4002
E463,"('<*>', 'network:', '<*>', '<*>', 'loopback', 'interface:', 'succeeded')",4212
E464,"('<*>', 'kernel:', 'IPv6', 'over', 'IPv4', 'tunneling', 'driver')",5125
E465,"('<*>', '<*>', 'Started', 'working:', '<*>', 'available', '<*>')",4912
E466,"('<*>', '<*>', 'removed', 'all', 'generated', 'mount', 'points')",5351
E467,"('local@tbird-admin1', 'portmap:', 'RPC', 'call', 'returned', 'error', '<*>')",7
E468,"('<*>', '<*>', '<*>', '<*>', '<*>', 'going', 'down')",11
E469,"('<*>', '<*>', '<*>', '<*>', '<*>', 'to', '<*>')",11
E470,"('en6/en6', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",107
E471,"('<*>', 'logger:', 'Kickstart', 'Install:', 'OSCAR', 'modules', 'RPMS')",1276
E472,"('src@dadmin3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",724
E473,"('<*>', '<*>', '<*>', 'started', 'PanFS', 'device', '<*>')",10582
E474,"('<*>', '<*>', 'Now', 'running', 'on', '<*>', 'privileges.')",4412
E475,"('src@aadmin2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",687
E476,"('src@aadmin3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",661
E477,"('src@aadmin4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",693
E478,"('src@badmin2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",617
E479,"('src@badmin3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",920
E480,"('src@badmin4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",581
E481,"('src@cadmin3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",618
E482,"('src@cadmin4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",626
E483,"('src@dadmin2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",706
E484,"('src@dadmin4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",717
E485,"('dn3/dn3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",68
E486,"('src@eadmin2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1216
E487,"('<*>', '<*>', 'Received', 'SNMP', 'packet(s)', 'from', '<*>')",38
E488,"('local@tbird-admin1', '<*>', '<*>', 'id:', '0xffffffff', 'base:', '<*>')",12
E489,"('local@tbird-admin1', '<*>', '<*>', 'Root', 'Bridge', '[PCI0]', '<*>')",12
E490,"('local@tbird-admin1', '<*>', '<*>', '-', '<*>', '(ACPI', 'data)')",12
E491,"('local@tbird-admin1', 'ACPI:', 'LAPIC_NMI', '<*>', 'high', 'edge', 'lint[0x1])')",48
E492,"('<*>', 'ACPI:', 'PCI', 'Interrupt', 'Routing', 'Table', '<*>')",128
E493,"('local@tbird-admin1', 'Calibrating', 'delay', 'loop...', '<*>', 'BogoMIPS', '<*>')",46
E494,"('local@tbird-admin1', '<*>', 'zone:', '<*>', 'pages,', 'LIFO', '<*>')",36
E495,"('<*>', 'EXT3', 'FS', 'on', '<*>', 'internal', 'journal')",40
E496,"('<*>', 'Freeing', 'unused', '<*>', 'memory:', '<*>', 'freed')",13
E497,"('<*>', 'scsi0', ':', '<*>', 'Logic', '<*>', 'driver')",13
E498,"('<*>', 'postfix/postfix-script:', 'starting', '<*>', 'Postfix', '<*>', 'system')",8
E499,"('<*>', 'postfix/postfix-script:', 'stopping', '<*>', 'Postfix', '<*>', 'system')",4
E500,"('<*>', 'Installing', 'knfsd', '(copyright', '(C)', '<*>', '<*>')",13
E501,"('<*>', 'Uniform', 'Multi-Platform', 'E-IDE', 'driver', '<*>', '<*>')",13
E502,"('local@tbird-admin1', 'Intel(R)', 'Xeon(TM)', 'CPU', '<*>', 'stepping', '<*>')",34
E503,"('<*>', 'PCI0', 'PALO', 'PBLO', 'VPR0', 'PBHI', 'PICH')",13
E504,"('<*>', '<*>', '<*>', '<*>', 'hardware', '(bus', '<*>')",12
E505,"('<*>', '<*>', '<*>', '<*>', 'interface', 'eth1,', '<*>')",12
E506,"('local@tbird-admin1', 'Processor', '<*>', '<*>', 'APIC', 'version', '<*>')",46
E507,"('<*>', 'Type:', '<*>', 'ANSI', 'SCSI', 'revision:', '<*>')",26
E508,"('<*>', 'ip_tables:', '(C)', '<*>', 'Netfilter', 'core', 'team')",51
E509,"('<*>', 'kjournald', 'starting.', 'Commit', 'interval', '<*>', 'seconds')",40
E510,"('<*>', '<*>', 'md', '<*>', '<*>', '<*>', '<*>')",13
E511,"('<*>', '<*>', 'assuming', '<*>', '<*>', 'write', 'through')",13
E512,"('<*>', '<*>', 'Privacy', '<*>', '<*>', 'device', 'ffffffff803dda20(lo)')",12
E513,"('<*>', '<*>', 'Privacy', '<*>', '<*>', 'device', '<*>')",1
E514,"('<*>', '--', '<*>', 'ROOT', 'LOGIN', 'ON', '<*>')",49
E515,"('src@tbird-sm1', '<*>', '<*>', 'async', 'events', 'require', 'sweep')",1512
E516,"('<*>', '<*>', '[trip', 'Temperature', 'is', '<*>', 'Celsius]')",681
E517,"('<*>', 'kernel:', 'Fusion', 'MPT', 'base', 'driver', '<*>')",708
E518,"('<*>', 'kernel:', '<*>', 'no', 'IPv6', 'routers', 'present')",15331
E519,"('src@tbird-sm1', '<*>', '[INFO]:', 'IB', 'CliSessionThread', 'PID=', '<*>')",470
E520,"('<*>', 'ifup:', 'RTNETLINK', 'answers:', 'Network', 'is', 'unreachable')",618
E521,"('<*>', 'mount:', 'mount.panfs:', '<*>', 'local', 'addresses:', '<*>')",4348
E522,"('an1/an1', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",99
E523,"('<*>', '<*>', 'LOGIN', 'ON', '<*>', 'BY', '<*>')",3
E524,"('cn2/cn2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",138
E525,"('cn7/cn7', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",89
E526,"('cn4/cn4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",94
E527,"('cn6/cn6', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",154
E528,"('<*>', 'mount:', 'using', '<*>', '<*>', '(pan_sock:', 'timeout)')",951
E529,"('cn5/cn5', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",92
E530,"('cn3/cn3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",97
E531,"('cn8/cn8', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",90
E532,"('cn9/cn9', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",94
E533,"('cn1/cn1', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",179
E534,"('dn6/dn6', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",80
E535,"('src@tbird-sm1', '<*>', '<*>', 'Switch', 'reported', 'state', 'change')",98
E536,"('bn7/bn7', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",73
E537,"('<*>', '<*>', 'Invalid', '<*>', '<*>', '<*>', '<*>')",3
E538,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '(reserved)')",3
E539,"('<*>', 'kernel:', 'Free', 'pages:', '<*>', '(0kB', 'HighMem)')",935
E540,"('<*>', 'logrotate:', 'ALERT', 'exited', 'abnormally', 'with', '<*>')",319
E541,"('<*>', '<*>', '<*>', 'connection', 'from', '<*>', '<*>')",162
E542,"('<*>', '<*>', 'PAM', 'transaction', 'resulted', 'in', 'error.')",39
E543,"('<*>', '<*>', 'smartd', 'received', 'signal', '<*>', 'Terminated')",464
E544,"('<*>', 'kernel:', '<*>', 'PM-Timer', '<*>', 'Port:', '<*>')",5
E545,"('<*>', '<*>', 'Listener', 'created', 'on', 'port', '<*>')",4
E546,"('<*>', 'dcdbas:', 'module', 'license', ""'unspecified'"", 'taints', 'kernel.')",2
E547,"('en9/en9', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",96
E548,"('an9/an9', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",67
E549,"('en4/en4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",106
E550,"('dn9/dn9', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",76
E551,"('en8/en8', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",101
E552,"('en5/en5', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",99
E553,"('en3/en3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",110
E554,"('bn1/bn1', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",75
E555,"('en1/en1', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",195
E556,"('en2/en2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",116
E557,"('bn9/bn9', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",74
E558,"('dn4/dn4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",54
E559,"('bn5/bn5', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",48
E560,"('dn7/dn7', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",47
E561,"('<*>', 'ts_customize:', 'Searching', '<*>', 'custom.cnf.', '.', '.')",5
E562,"('<*>', 'ts_customize:', 'Skipping', '<*>', 'custom.cnf', 'not', 'found.')",5
E563,"('en7/en7', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",56
E564,"('<*>', 'kernel:', 'ext3_orphan_cleanup:', 'deleting', 'unreferenced', 'inode', '<*>')",37
E565,"('an3/an3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",114
E566,"('an6/an6', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",101
E567,"('an2/an2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",128
E568,"('an7/an7', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",107
E569,"('an4/an4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",106
E570,"('an8/an8', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",103
E571,"('an5/an5', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",103
E572,"('<*>', 'kernel:', 'Floppy', 'drive(s):', '<*>', 'is', '<*>')",16
E573,"('dn1/dn1', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",101
E574,"('bn8/bn8', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",79
E575,"('dn5/dn5', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",65
E576,"('bn2/bn2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",71
E577,"('dn8/dn8', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",74
E578,"('bn3/bn3', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",54
E579,"('bn4/bn4', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",74
E580,"('bn6/bn6', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",45
E581,"('dn2/dn2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",50
E582,"('<*>', 'kernel:', 'Setting', 'APIC', 'routing', 'to', 'flat')",1
E583,"('<*>', '<*>', 'session', 'closed', 'for', 'user', '<*>')",568
E584,"('<*>', 'kernel:', '<*>', 'failed', '<*>', 'for', '<*>')",15
E585,"('<*>', '<*>', '<*>', '<*>', '<*>', '[MM_create_mr]:MM_mr_get_keys', '<*>')",1
E586,"('<*>', '<*>', '<*>', 'IF_CMD_STAT_DDR_MEM_ERR', '<*>', 'memory', '<*>')",1
E587,"('<*>', '<*>', '<*>', 'tbird-sqe', '<*>', 'server', '<*>')",1
E588,"('<*>', 'kernel:', '<*>', '<*>', 'MAILBOX', 'dump', 'END')",5
E589,"('<*>', 'kernel:', 'Aborting', 'journal', 'on', 'device', '<*>')",13
E590,"('<*>', '<*>', '<*>', '<*>', '<*>', 'all_unreclaimable?', 'no')",2
E591,"('<*>', '<*>', '<*>', '<*>', 'returned', 'an', 'error')",2
E592,"('<*>', 'kernel:', 'VFS:', 'Mounted', 'root', '(ext2', 'filesystem).')",7
E593,"('<*>', '<*>', 'session', 'closed', 'for', 'user', 'root')",25
E594,"('tsqe1/tsqe1', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",279
E595,"('<*>', 'ifup:', 'Determining', 'IP', 'information', 'for', 'eth0...')",15
E596,"('en1/en1', 'kernel:', 'loop:', 'loaded', '(max', '<*>', 'devices)')",1
E597,"('tsqe2/tsqe2', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",225
E598,"('<*>', 'Server', 'Administrator:', 'Instrumentation', 'Service', 'EventID:', '<*>')",6
E599,"('src@tbird-sm1', '<*>', '<*>', 'No', 'topology', 'change')",120324
E600,"('<*>', '<*>', 'START:', '<*>', '<*>', '<*>')",108828
E601,"('<*>', '<*>', '<*>', '<*>', 'prepared', 'tables')",1
E602,"('<*>', '<*>', '<*>', '<*>', 'check', 'failed')",1
E603,"('<*>', '<*>', '<*>', '<*>', 'messages', 'suppressed.')",1
E604,"('<*>', '<*>', '<*>', '<*>', 'all_unreclaimable?', 'yes')",1
E605,"('<*>', '<*>', '<*>', '<*>', 'not', 'supported')",1
E606,"('local@tbird-admin1', '<*>', '<*>', '<*>', '<*>', '<*>')",765
E607,"('<*>', '<*>', 'precision', '=', '<*>', 'usec')",7089
E608,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",259105
E609,"('<*>', '<*>', 'connection', 'lost:', ""'Connection"", ""closed.'"")",4346
E610,"('<*>', 'init:', 'Switching', 'to', 'runlevel:', '<*>')",6754
E611,"('<*>', 'nfsd:', 'last', 'server', 'has', 'exited')",10
E612,"('<*>', 'kernel:', 'ACPI:', 'Subsystem', 'revision', '<*>')",3960
E613,"('<*>', 'kernel:', 'BIOS-provided', 'physical', 'RAM', 'map:')",4243
E614,"('<*>', 'kernel:', 'Brought', 'up', '<*>', 'CPUs')",3954
E615,"('<*>', 'kernel:', 'CPU:', '<*>', 'cache:', '<*>')",12012
E616,"('<*>', 'kernel:', 'Console:', 'colour', 'VGA+', '<*>')",4032
E617,"('<*>', 'kernel:', 'Initializing', 'IPsec', 'netlink', 'socket')",3977
E618,"('<*>', 'kernel:', 'SELinux:', 'Disabled', 'at', 'runtime.')",3918
E619,"('<*>', 'kernel:', 'SELinux:', '<*>', 'netfilter', 'hooks')",7822
E620,"('<*>', 'kernel:', 'Security', 'Scaffold', '<*>', 'initialized')",4079
E621,"('<*>', 'kernel:', 'Using', 'cfq', 'io', 'scheduler')",3912
E622,"('<*>', 'kernel:', 'VFS:', 'Disk', 'quotas', '<*>')",3863
E623,"('<*>', 'kernel:', 'md:', '...', 'autorun', 'DONE.')",3989
E624,"('<*>', 'kernel:', 'md:', 'Autodetecting', 'RAID', 'arrays.')",3998
E625,"('<*>', 'ts_fixup:', 'Creating', 'Topspin', '/dev', 'entries:')",4222
E626,"('<*>', 'kernel:', '<*>', '/dev', 'entries', 'driver')",4507
E627,"('<*>', 'lvm.static:', 'No', 'volume', 'groups', 'found')",4188
E628,"('<*>', '<*>', 'Configuration', 'file', '/etc/smartd.conf', 'parsed.')",4317
E629,"('<*>', '<*>', 'Home', 'page', 'is', '<*>')",4369
E630,"('<*>', '<*>', 'Opened', 'configuration', 'file', '/etc/smartd.conf')",4375
E631,"('local@tbird-admin1', 'RPC:', 'sendmsg', 'returned', 'error', '<*>')",7
E632,"('local@tbird-admin1', 'killall:', 'Shutting', 'down', 'GANGLIA', 'gmetad:')",8
E633,"('en6/en6', '<*>', '<*>', '<*>', '<*>', '<*>')",88
E634,"('<*>', 'logger:', 'Kickstart:', 'Configure', 'sysctl', 'parameters')",1277
E635,"('<*>', 'logger:', 'Kickstart:', 'setup', 'authorization', 'schema')",1276
E636,"('<*>', 'logger:', 'Kickstart', 'Install:', 'CAP', 'tarball')",1274
E637,"('<*>', 'logger:', 'Kickstart', 'Install:', 'oneSIS', 'RPM')",1271
E638,"('src@aadmin1', '<*>', '(root)', 'CMD', '<*>', '<*>')",3294
E639,"('src@badmin1', '<*>', '(root)', 'CMD', '<*>', '<*>')",3294
E640,"('src@cadmin1', '<*>', '<*>', '<*>', '<*>', '<*>')",2564
E641,"('src@dadmin1', '<*>', '(root)', 'CMD', '<*>', '<*>')",3278
E642,"('src@eadmin1', '<*>', '(root)', 'CMD', '<*>', '<*>')",3281
E643,"('src@aadmin2', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",351
E644,"('src@aadmin3', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",358
E645,"('src@aadmin4', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",355
E646,"('src@badmin2', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",354
E647,"('src@badmin3', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",335
E648,"('src@badmin4', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",351
E649,"('src@cadmin2', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",345
E650,"('src@cadmin3', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",344
E651,"('src@cadmin4', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",344
E652,"('src@dadmin2', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",342
E653,"('src@dadmin3', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",347
E654,"('src@dadmin4', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",346
E655,"('<*>', '<*>', 'reading', 'settings', 'from', ""'/etc/security/limits.conf'"")",173
E656,"('dn3/dn3', '<*>', '<*>', '<*>', '<*>', '<*>')",74
E657,"('src@eadmin2', '<*>', '(root)', 'CMD', '(run-parts', '<*>')",346
E658,"('<*>', '<*>', 'time', 'reset', '<*>', 's')",374
E659,"('<*>', '-', '<*>', 'public', 'key', '<*>')",13
E660,"('<*>', 'divert:', '<*>', 'divert_blk', 'for', '<*>')",26
E661,"('<*>', 'ksign:', '<*>', 'public', 'key', '<*>')",13
E662,"('<*>', '<*>', '(supports', '<*>', '<*>', '<*>')",13
E663,"('<*>', '<*>', 'Power', 'Button', '(FF)', '[PWRF]')",13
E664,"('<*>', '<*>', '(c)', '<*>', 'Intel', 'Corporation.')",13
E665,"('<*>', '<*>', 'Time', 'Clock', 'Driver', '<*>')",13
E666,"('<*>', '<*>', 'fw', 'version:[516A]', 'bios', 'version:[H418]')",13
E667,"('<*>', '<*>', 'over', 'IPv4', 'tunneling', 'driver')",13
E668,"('local@tbird-admin1', 'ACPI:', 'IOAPIC', '<*>', '<*>', '<*>')",36
E669,"('local@tbird-admin1', 'ACPI:', 'IRQ0', '<*>', '<*>', 'override.')",12
E670,"('local@tbird-admin1', 'ACPI:', 'IRQ2', '<*>', '<*>', 'override.')",12
E671,"('local@tbird-admin1', 'ACPI:', 'IRQ9', '<*>', '<*>', 'override.')",12
E672,"('<*>', 'ACPI:', 'Processor', '<*>', '(supports', '<*>')",48
E673,"('local@tbird-admin1', '<*>', '<*>', '-', '<*>', '<*>')",96
E674,"('local@tbird-admin1', 'Capability', 'LSM', '<*>', '<*>', '<*>')",12
E675,"('local@tbird-admin1', 'On', 'node', '<*>', '<*>', '<*>')",12
E676,"('local@tbird-admin1', 'PCI:', 'Transparent', '<*>', '<*>', '<*>')",12
E677,"('local@tbird-admin1', 'Using', 'IO', '<*>', '<*>', '<*>')",12
E678,"('local@tbird-admin1', 'Using', 'local', '<*>', '<*>', 'interrupts.')",12
E679,"('local@tbird-admin1', 'VFS:', 'Mounted', '<*>', '<*>', 'filesystem).')",12
E680,"('local@tbird-admin1', 'activating', '<*>', '<*>', '<*>', 'done.')",12
E681,"('local@tbird-admin1', 'selinux_register_security:', 'Registering', '<*>', '<*>', 'capability')",12
E682,"('local@tbird-admin1', 'testing', '<*>', '<*>', '<*>', 'OK.')",12
E683,"('local@tbird-admin1', 'Detected', '<*>', 'MHz', '<*>', 'timer.')",12
E684,"('local@tbird-admin1', 'drivers/usb/input/hid-core.c:', '<*>', 'HID', '<*>', 'driver')",12
E685,"('local@tbird-admin1', 'per-CPU', 'timeslice', 'cutoff:', '<*>', 'usecs.')",12
E686,"('local@tbird-admin1', 'using', 'mwait', 'in', '<*>', 'threads.')",12
E687,"('<*>', 'Faking', 'a', '<*>', '<*>', '<*>')",12
E688,"('<*>', 'PCI:', 'Using', '<*>', '<*>', '<*>')",12
E689,"('<*>', 'SELinux:', 'Starting', '<*>', '<*>', '<*>')",12
E690,"('<*>', 'time.c:', 'Using', '<*>', '<*>', '<*>')",12
E691,"('<*>', '<*>', 'bad', '<*>', '<*>', '<*>')",3
E692,"('<*>', 'NET:', 'Registered', 'protocol', 'family', '<*>')",64
E693,"('<*>', '<*>', 'HugeTLB', 'memory', 'allocated,', '<*>')",13
E694,"('<*>', '<*>', 'initializing', 'netlink', 'socket', '<*>')",13
E695,"('<*>', '<*>', 'sda1', 'sda2', 'sda3', '<*>')",12
E696,"('<*>', 'device-mapper:', '<*>', '<*>', 'initialised:', '<*>')",13
E697,"('<*>', 'floppy0:', '<*>', '<*>', 'controllers', '<*>')",13
E698,"('<*>', 'inserting', '<*>', '<*>', 'for', '<*>')",13
E699,"('<*>', '<*>', 'DEVPATH', 'is', 'not', 'set')",53
E700,"('local@tbird-admin1', '<*>', 'ROOT', 'LOGIN', 'ON', '<*>')",2
E701,"('<*>', 'kernel:', 'Kernel', 'logging', '(proc)', 'stopped.')",3534
E702,"('<*>', 'kernel:', 'hw_random:', 'RNG', 'not', 'detected')",1079
E703,"('src@tbird-sm1', '<*>', '<*>', 'Rediscover', 'the', 'subnet')",72921
E704,"('<*>', 'kernel:', 'ioc0:', '<*>', 'Capabilities={Initiator,', 'Target}')",687
E705,"('<*>', 'kernel:', 'mptbase:', 'Initiating', 'ioc0', 'bringup')",695
E706,"('cn3/cn3', '<*>', '<*>', '<*>', '<*>', '<*>')",83
E707,"('cn6/cn6', '<*>', '<*>', '<*>', '<*>', '<*>')",107
E708,"('cn8/cn8', '<*>', '<*>', '<*>', '<*>', '<*>')",71
E709,"('cn2/cn2', '<*>', '<*>', '<*>', '<*>', '<*>')",113
E710,"('cn7/cn7', '<*>', '<*>', '<*>', '<*>', '<*>')",80
E711,"('cn4/cn4', '<*>', '<*>', '<*>', '<*>', '<*>')",83
E712,"('cn5/cn5', '<*>', '<*>', '<*>', '<*>', '<*>')",86
E713,"('cn9/cn9', '<*>', '<*>', '<*>', '<*>', '<*>')",82
E714,"('cn1/cn1', '<*>', '<*>', '<*>', '<*>', '<*>')",151
E715,"('dn6/dn6', '<*>', '<*>', '<*>', '<*>', '<*>')",64
E716,"('bn7/bn7', '<*>', '<*>', '<*>', '<*>', '<*>')",60
E717,"('<*>', 'kernel:', 'Node', '<*>', 'HighMem:', 'empty')",941
E718,"('<*>', 'last', 'message', 'repeated', '<*>', 'times')",325
E719,"('<*>', 'init:', 'Trying', 'to', 're-exec', 'init')",17
E720,"('<*>', '<*>', 'check', 'pass;', 'user', 'unknown')",6
E721,"('<*>', '<*>', '<*>', 'IPv6', 'routers', '<*>')",2
E722,"('<*>', '<*>', '<*>', 'resetting', 'the', '<*>')",2
E723,"('<*>', '<*>', '<*>', '<*>', 'all_unreclaimable?', '<*>')",1
E724,"('an6/an6', '<*>', '<*>', '<*>', '<*>', '<*>')",81
E725,"('an9/an9', '<*>', '<*>', '<*>', '<*>', '<*>')",54
E726,"('<*>', 'kernel:', 'fs_client:', 'Umounting', 'panfs', '...')",3990
E727,"('<*>', 'kernel:', 'fs_client_fm:', 'All', 'RPCs', 'returned')",4023
E728,"('<*>', 'panfs:', 'Unmounting', 'PanFS', 'filesystems:', 'succeeded')",2404
E729,"('bn5/bn5', '<*>', '<*>', '<*>', '<*>', '<*>')",31
E730,"('dn1/dn1', '<*>', '<*>', '<*>', '<*>', '<*>')",71
E731,"('dn2/dn2', '<*>', '<*>', '<*>', '<*>', '<*>')",43
E732,"('bn9/bn9', '<*>', '<*>', '<*>', '<*>', '<*>')",63
E733,"('en7/en7', '<*>', '<*>', '<*>', '<*>', '<*>')",51
E734,"('en8/en8', '<*>', '<*>', '<*>', '<*>', '<*>')",82
E735,"('an3/an3', '<*>', '<*>', '<*>', '<*>', '<*>')",85
E736,"('en2/en2', '<*>', '<*>', '<*>', '<*>', '<*>')",80
E737,"('dn5/dn5', '<*>', '<*>', '<*>', '<*>', '<*>')",58
E738,"('en5/en5', '<*>', '<*>', '<*>', '<*>', '<*>')",87
E739,"('en4/en4', '<*>', '<*>', '<*>', '<*>', '<*>')",98
E740,"('dn9/dn9', '<*>', '<*>', '<*>', '<*>', '<*>')",61
E741,"('en9/en9', '<*>', '<*>', '<*>', '<*>', '<*>')",86
E742,"('en3/en3', '<*>', '<*>', '<*>', '<*>', '<*>')",84
E743,"('en1/en1', '<*>', '<*>', '<*>', '<*>', '<*>')",146
E744,"('an2/an2', '<*>', '<*>', '<*>', '<*>', '<*>')",94
E745,"('an7/an7', '<*>', '<*>', '<*>', '<*>', '<*>')",89
E746,"('an4/an4', '<*>', '<*>', '<*>', '<*>', '<*>')",83
E747,"('an8/an8', '<*>', '<*>', '<*>', '<*>', '<*>')",96
E748,"('an5/an5', '<*>', '<*>', '<*>', '<*>', '<*>')",73
E749,"('bn1/bn1', '<*>', '<*>', '<*>', '<*>', '<*>')",60
E750,"('bn8/bn8', '<*>', '<*>', '<*>', '<*>', '<*>')",75
E751,"('bn2/bn2', '<*>', '<*>', '<*>', '<*>', '<*>')",55
E752,"('dn8/dn8', '<*>', '<*>', '<*>', '<*>', '<*>')",54
E753,"('an1/an1', '<*>', '<*>', '<*>', '<*>', '<*>')",75
E754,"('<*>', 'rc.sysinit:', 'Enabling', 'swap', 'space:', 'succeeded')",2
E755,"('bn3/bn3', '<*>', '<*>', '<*>', '<*>', '<*>')",38
E756,"('bn6/bn6', '<*>', '<*>', '<*>', '<*>', '<*>')",35
E757,"('dn7/dn7', '<*>', '<*>', '<*>', '<*>', '<*>')",32
E758,"('dn4/dn4', '<*>', '<*>', '<*>', '<*>', '<*>')",49
E759,"('local@tbird-admin1', 'VFS:', 'file-max', 'limit', '<*>', 'reached')",168264
E760,"('<*>', 'kernel:', 'nfs:', 'server', 'nfs1', 'OK')",3
E761,"('<*>', '<*>', '<*>', 'many', 'lost', 'ticks.')",17
E762,"('<*>', '<*>', '<*>', ':', 'updated', '/etc/resolv.conf')",17
E763,"('<*>', 'instsvcdrv:', '<*>', 'device', 'driver', '<*>')",4
E764,"('bn4/bn4', '<*>', '<*>', '<*>', '<*>', '<*>')",57
E765,"('<*>', 'kernel:', 'journal', 'commit', 'I/O', 'error')",4
E766,"('<*>', '<*>', '(root)', '<*>', 'EDIT', '(root)')",20
E767,"('src@eadmin2', '<*>', 'FAIL:', 'rsync', 'service_limit', '<*>')",783
E768,"('local@tbird-admin1', '<*>', 'fatal:', '<*>', 'malformed', 'input')",1
