EventId,EventTemplate,Occurrences
E478,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'IS', 'NOT', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'THE', '<*>', 'VOLT', 'RAIL', 'IS', 'NOT', 'OK.', 'THE', '<*>', 'VOLT', 'RAIL', 'IS', 'NOT', 'OK.')",116
E479,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'not', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'IS', 'NOT', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'THE', '<*>', 'VOLT', 'RAIL', 'IS', 'NOT', 'OK.')",3
E480,"('Node', 'card', 'status:', 'ALERT', '<*>', 'ALERT', '<*>', 'ALERT', '<*>', 'ALERT', '<*>', 'is', '(', 'are)', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'not', 'asserted.', 'TEMPERATURE', 'MASK', 'IS', 'ACTIVE.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'is', 'asserted.', 'PGOOD', 'error', 'latch', 'is', 'clear.', 'MPGOOD', 'is', 'OK.', 'MPGOOD', 'error', 'latch', 'is', 'clear.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.')",1
E481,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'is', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.')",49
E482,"('rts:', 'kernel', 'terminated', 'for', 'reason', '<*>', 'bad', 'message', 'header:', 'too', 'many', 'packets,', 'type=', '<*>', 'cpu=', '<*>', 'index=', '<*>', 'total=', '<*>', '<*>')",155
E483,"('idoproxydb', 'hit', 'ASSERT', 'condition:', 'ASSERT', 'expression=', '!(', 'nMsgLen', '>', '<*>', 'Source', 'file=', 'idomarshalerio.cpp', 'Source', 'line=', '<*>', 'Function=', 'int', 'IdoMarshalerRecvBuffer::ReadBlock(', 'IdoMsg::IdoMsgHdr*&)', '')",2
E484,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', '<*>', 'C', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', '<*>', 'C', '<*>', '<*>', '<*>', '<*>')",82
E485,"('rts:', 'bad', 'message', 'header:', 'cpu', '<*>', 'invalid', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', 'PSR0=', '<*>', 'PSR1=', '<*>', 'PRXF=', '<*>', 'PIXF=', '<*>')",619
E486,"('rts', 'assertion', 'failed:', '`vaddr', '%', 'PAGE_SIZE_1M', '=', '=', '<*>', 'in', '`int', 'initializeAppMemory(', 'int,', 'TLBEntry&,', 'unsigned', 'int,', 'unsigned', 'int)', ""'"", 'at', '<*>')",1
E487,"('<*>',)",856
E488,"('pro',)",1
E489,"('VALIDATE_LOAD_IMAGE_CRC_IN_DRAM',)",8
E490,"('CHECK_INITIAL_GLOBAL_INTERRUPT_VALUES',)",544
E491,"('program',)",1
E492,"('While', 'initializing', 'service', 'card', 'iDo', 'with', 'LP', 'of', '<*>', 'caught', 'java.io.IOException:', 'Could', 'not', 'contact', 'iDo', 'with', 'LP=', '<*>', 'and', 'IP=', '<*>', 'because', 'java.lang.RuntimeException:', 'Communication', 'error:', '(', 'DirectIDo', 'for', 'Uninitialized', 'DirectIDo', 'for', '<*>', 'is', 'in', 'state', '=', 'COMMUNICATION_ERROR,', 'sequenceNumberIsOk', '=', 'false,', 'ExpectedSequenceNumber', '=', '<*>', 'Reply', 'Sequence', 'Number', '=', '<*>', 'timedOut', '=', 'true,', 'retries', '=', '<*>', 'timeout', '=', '<*>', 'Expected', 'Op', 'Command', '=', '<*>', 'Actual', 'Op', 'Reply', '=', '<*>', 'Expected', 'Sync', 'Command', '=', '<*>', 'Actual', 'Sync', 'Reply', '=', '<*>', '')",197
E493,"('Node', 'card', 'status:', 'ALERT', '<*>', 'ALERT', '<*>', 'ALERT', '<*>', 'ALERT', '<*>', 'is', '(', 'are)', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'not', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'is', 'asserted.', 'PGOOD', 'error', 'latch', 'is', 'clear.', 'MPGOOD', 'is', 'OK.', 'MPGOOD', 'error', 'latch', 'is', 'clear.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.')",171
E494,"('Missing', 'reverse', 'cable:', 'Cable', '<*>', '<*>', '<*>', '(', '<*>', '-->', '<*>', '<*>', '<*>', '(', '<*>', 'is', 'present', 'BUT', 'the', 'reverse', 'cable', '<*>', '<*>', '<*>', '(', '<*>', '-->', '<*>', '<*>', '<*>', '(', '<*>', 'is', 'missing')",522
E495,"('Problem', 'communicating', 'with', 'service', 'card,', 'ido', 'chip:', '<*>', 'java.lang.IllegalStateException:', 'while', 'executing', 'CONTROL', 'Operation', 'caught', 'java.lang.RuntimeException:', 'Communication', 'error:', '(', 'DirectIDo', 'for', 'com.ibm.ido.DirectIDo', 'object', '<*>', 'with', 'image', 'version', '<*>', 'and', 'card', 'type', '<*>', 'is', 'in', 'state', '=', 'COMMUNICATION_ERROR,', 'sequenceNumberIsOk', '=', 'false,', 'ExpectedSequenceNumber', '=', '<*>', 'Reply', 'Sequence', 'Number', '=', '<*>', 'timedOut', '=', 'true,', 'retries', '=', '<*>', 'timeout', '=', '<*>', 'Expected', 'Op', 'Command', '=', '<*>', 'Actual', 'Op', 'Reply', '=', '<*>', 'Expected', 'Sync', 'Command', '=', '<*>', 'Actual', 'Sync', 'Reply', '=', '<*>', '')",2
E496,"('While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",5
E497,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', 'C', 'X+', 'X-', 'Y+', 'Y-', 'Z+', 'Z-', 'got:', 'C', 'X+', 'Y-', 'Z-')",2
E498,"('Error', 'getting', 'detailed', 'hw', 'info', 'for', 'node,', 'caught', 'java.io.IOException:', 'Problems', 'with', 'the', 'chip,', 'could', 'not', '<*>', '<*>', '<*>')",35
E499,"('quiet', 'NaN..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E500,"('minus', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E501,"('plus', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E502,"('ddr:', 'Unable', 'to', 'steer', 'rank=', '<*>', 'symbol=', '<*>', '-', 'rank', 'is', 'already', 'steering', 'symbol', '<*>', 'Due', 'to', 'multiple', 'symbols', 'being', 'over', 'the', 'correctable', 'error', 'threshold,', 'consider', 'replacing', 'the', 'card')",197
E503,"('While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",8
E504,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'not', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'IS', 'NOT', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.')",227
E505,"('While', 'setting', 'fan', 'speed', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",5
E506,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'not', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'IS', 'NOT', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'THE', '<*>', 'VOLT', 'RAIL', 'IS', 'NOT', 'OK.', 'THE', '<*>', 'VOLT', 'RAIL', 'IS', 'NOT', 'OK.')",49
E507,"('Error', 'receiving', 'packet', 'on', 'tree', 'network,', 'expecting', 'type', '<*>', 'instead', 'of', 'type', '<*>', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', 'PSR0=', '<*>', 'PSR1=', '<*>', 'PRXF=', '<*>', 'PIXF=', '<*>')",6144
E508,"('Error', 'receiving', 'packet', 'on', 'tree', 'network,', 'packet', 'index', '<*>', 'greater', 'than', 'max', '<*>', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', 'PSR0=', '<*>', 'PSR1=', '<*>', 'PRXF=', '<*>', 'PIXF=', '<*>')",1
E509,"('PrepareForService', 'shutting', 'down', '<*>', 'card(', 'mLctn(', '<*>', ',', 'mCardSernum(', '<*>', ',', 'mLp(', '<*>', ',', 'mIp(', '<*>', ',', 'mType(', '<*>', ')', 'as', 'part', 'of', 'Service', 'Action', '<*>')",715
E510,"('com.ibm.bgldevices.BulkPowerModule', 'with', 'VPD', 'of', 'com.ibm.bgldevices.BulkPowerModule$VpdReply:', 'IBM', 'Part', 'Number:', '<*>', 'Vendor:', 'Cherokee', 'International,', 'Vendor', 'Serial', 'Number:', '<*>', 'Assembly', 'Revision:', '\x00.A,', 'Code', 'Revision:', 'B.1,', 'Manufacture', 'Date:', 'during', 'week', '<*>', 'of', '<*>', 'Manufacture', 'Location:', 'Tustin,', 'CA,', 'USA', 'is', 'usable', 'but', 'not', 'a', 'supported', 'version')",4
E511,"('While', 'setting', 'fan', 'speed', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",8
E512,"('While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",8
E513,"('While', 'setting', 'fan', 'speed', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",7
E514,"('Kernel', 'detected', '<*>', 'integer', 'alignment', 'exceptions', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>')",22175
E515,"('While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",7
E516,"('dear', '<*>', '(', '<*>', 'RAS', 'KERNEL', 'INFO', 'Kernel', 'detected', '<*>', 'integer', 'alignment', 'exceptions', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>', '(', '<*>', 'iar', '<*>', 'dear', '<*>')",2
E517,"('While', 'setting', 'fan', 'speed', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",3
E518,"('While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",3
E519,"('instance', 'of', 'a', 'correctable', 'ddr.', 'RAS', 'KERNEL', 'INFO', '<*>', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '<*>', 'calls.', '<*>', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.')",4
E520,"('max', 'time', 'in', 'a', 'cr', 'RAS', 'KERNEL', 'INFO', '<*>', 'total', 'interrupts.', '<*>', 'critical', 'input', 'interrupts.', '<*>', 'microseconds', 'total', 'spent', 'on', 'critical', 'input', 'interrupts,', '<*>', 'microseconds', 'max', 'time', 'in', 'a', 'critical', 'input', 'interrupt.')",4
